,img_size(KB),end_edge_time,edge_cloud_time,plate_size,seg_edge_cloud_time,cloud_all_processing_time,cloud_gpu_rec_time,cloud_gpu_utilization,edge_cpu_det_time,edge_cpu_percent,no_seg_time,after_seg_time,,
203,815.62,0.090625264,0.376226062,7.21,0.003804431,0.011719465,0.003734112,0.02,0.004875183,50,0.478570791,0.10303899,,
204,815.62,0.072013513,0.422615237,7.01,0.004216112,0.011301279,0.003964663,0.02,0.004819632,62.5,0.505930029,0.08501392,,
205,815.62,0.08788322,0.445937346,12.92,0.006344969,0.012203455,0.003798962,0.02,0.004812956,56.2,0.546024021,0.102840107,,
206,815.62,0.090505668,0.421646117,6.75,0.003098465,0.012172937,0.003917933,0.02,0.005260468,73.3,0.524324722,0.102782534,,
207,815.62,0.091875778,0.370121017,8.23,0.005099167,0.011244059,0.003665924,0.05,0.004810333,44.4,0.473240854,0.105451202,,
208,815.62,0.08883398,0.491370291,6.98,0.003955398,0.01201129,0.003743172,0.02,0.00481534,62.5,0.592215561,0.10134789,,
209,815.62,0.09910997,0.364613798,7.57,0.004426853,0.01130271,0.003859997,0.02,0.004813194,75,0.475026478,0.112210014,,
210,815.62,0.08476354,0.54352432,8.23,0.004466472,0.011860847,0.00386405,0.02,0.004821539,62.5,0.640148707,0.097915601,,
211,815.62,0.08610958,0.337223014,7.36,0.003155377,0.011594057,0.003771305,0.04,0.004820824,62.5,0.434926651,0.097857086,,
212,815.62,0.096363801,0.385783741,7.21,0.003912456,0.01466012,0.004259825,0.03,0.004813433,50,0.496807662,0.109349515,,
213,815.62,0.074450787,0.369613937,7.57,0.004472259,0.010892391,0.00356102,0.02,0.004816055,50,0.454957115,0.087300121,,
214,815.62,0.077116257,0.360516076,7.97,0.003698202,0.012054205,0.003952503,0.02,0.004816771,56.2,0.449686538,0.089583733,,
215,815.62,0.084907186,0.337421879,7.8,0.005164733,0.011615992,0.003693104,0.02,0.004816294,50,0.433945057,0.098581317,,
216,815.62,0.078995567,0.531311557,7.52,0.003176281,0.012354851,0.00389266,0.05,0.004815817,56.2,0.622661975,0.090880325,,
217,815.62,0.074163593,0.362546321,8.01,0.003704622,0.01129818,0.003679752,0.02,0.004801035,62.5,0.448008094,0.086349002,,
218,815.62,0.085245322,0.469421963,8.18,0.003828272,0.011556625,0.00372529,0.02,0.00481987,75,0.56622391,0.097618754,,
219,815.62,0.08361507,0.536978796,8.02,0.003809715,0.01117444,0.003679752,0.02,0.004819632,70,0.631768306,0.095924169,,
220,815.62,0.07189719,0.531127582,7.11,0.00413175,0.011594534,0.00371623,0.05,0.004831314,100,0.614619306,0.084576484,,
221,815.62,0.069924699,0.335374728,7.37,0.004245417,0.012044668,0.003961802,0.02,0.004818678,62.5,0.417344095,0.082950596,,
222,815.62,0.068641905,0.474223211,7.76,0.003354377,0.012760401,0.003882885,0.02,0.005039692,50,0.555625517,0.080918859,,
223,815.62,0.092619461,0.35533017,6.98,0.004417491,0.011669874,0.003873348,0.02,0.005275488,56.2,0.459619505,0.106185788,,
224,815.62,0.075089201,0.437950801,8.09,0.00344056,0.016240597,0.005197763,0.02,0.00482893,87.5,0.529280599,0.088556454,,
225,815.62,0.097102004,0.524871231,7.92,0.003610768,0.011455774,0.003650665,0.05,0.006138086,84,0.633429009,0.110501523,,
226,815.62,0.071521985,0.496036969,7.57,0.003497715,0.011474848,0.003677368,0.02,0.007633924,50,0.579033802,0.086330992,,
227,815.62,0.090081677,0.533621339,8.07,0.004294372,0.011613846,0.003753901,0.02,0.004975557,56.2,0.635316862,0.103105507,,
228,815.62,0.087312265,0.520365837,7.76,0.004960224,0.011772394,0.003831387,0.02,0.005029202,50,0.619450496,0.101133078,,
229,815.62,0.078814793,0.395167641,7.22,0.003998732,0.012077093,0.003908396,0.02,0.005422115,56.2,0.486059527,0.092144036,,
230,815.62,0.068463779,0.336368658,6.42,0.003456736,0.011823416,0.003837824,0.05,0.007038116,50,0.416655853,0.082796455,,
231,815.62,0.079844687,0.435224697,6.66,0.00384061,0.011183262,0.003700495,0.02,0.007898331,75,0.526252646,0.095284123,,
232,815.62,0.072358573,0.517029773,6.43,0.002660854,0.011819124,0.003721476,0.02,0.004971981,68.8,0.60120747,0.083712884,,
233,815.62,0.06836715,0.385771819,6.42,0.00342527,0.011336803,0.0036695,0.02,0.004943132,50,0.465475772,0.080405052,,
234,815.62,0.090181816,0.336499992,7.82,0.004173159,0.016867161,0.005710125,0.02,0.00536561,66.7,0.443548969,0.10543071,,
235,815.62,0.077835894,0.504613443,7.31,0.003230478,0.011730194,0.004065514,0.02,0.004882336,55.6,0.594179531,0.090014222,,
236,815.62,0.070521145,0.326617802,8.13,0.004729046,0.012067556,0.003935575,0.02,0.004934549,70,0.409206503,0.084120315,,
237,815.62,0.084513685,0.337013377,7.28,0.003509804,0.011814356,0.003876448,0.05,0.004874706,52.9,0.433341418,0.096774643,,
238,815.62,0.074987828,0.461720628,7.92,0.003884961,0.01142931,0.003649473,0.02,0.00486517,75,0.548137766,0.087387432,,
239,815.62,0.088804555,0.362773153,6.79,0.003287844,0.011730194,0.003729343,0.02,0.004823208,62.5,0.463307902,0.10064495,,
240,815.62,0.075140201,0.350534921,6.66,0.003869126,0.011643887,0.003723383,0.02,0.004853249,44.4,0.437319009,0.087585959,,
241,815.62,0.069616236,0.374805328,6.56,0.00312008,0.011808157,0.00379324,0.04,0.005075932,62.5,0.456229721,0.081605488,,
242,815.62,0.068142324,0.387235294,7.32,0.003775944,0.011478662,0.003657341,0.03,0.004835844,50,0.46685628,0.080411453,,
243,815.62,0.073708409,0.335642555,6.84,0.004056398,0.011732817,0.003917694,0.02,0.004850388,75,0.421083781,0.086532889,,
244,815.62,0.07617323,0.48200483,7.08,0.00468006,0.01200366,0.003843069,0.02,0.00498271,50,0.57018172,0.089679069,,
245,815.62,0.071636317,0.445435712,7.91,0.00393159,0.011893988,0.003844738,0.02,0.00481987,62.5,0.528966017,0.084232515,,
246,815.62,0.079443282,0.445040326,7.62,0.004416324,0.0117805,0.003803253,0.04,0.004827976,68.8,0.536264108,0.092490835,,
247,815.62,0.101467804,0.51173663,8.28,0.004679739,0.011980534,0.003764629,0.03,0.004815102,50,0.625184968,0.114727274,,
248,815.62,0.072497885,0.361594796,8.17,0.004212053,0.010981321,0.003629208,0.02,0.004831314,56.2,0.445074002,0.08517046,,
249,815.62,0.070756025,0.460552753,7.57,0.004308453,0.011827946,0.003547907,0.02,0.004842043,62.5,0.543136724,0.083454428,,
250,815.62,0.080139481,0.476126094,7.42,0.003386531,0.01150322,0.003653526,0.02,0.004861593,62.5,0.567768795,0.092041131,,
251,815.62,0.07502398,0.439264706,8.99,0.004204612,0.011508703,0.003556728,0.05,0.004834175,50,0.525797389,0.087619495,,
252,815.62,0.100168594,0.527625794,5.23,0.002505973,0.010974646,0.003542662,0.02,0.004847288,62.5,0.638769034,0.111064517,,
253,815.62,0.068964272,0.494994464,7.57,0.004240007,0.011784792,0.003774643,0.02,0.004829645,66.7,0.575743528,0.081808567,,
254,815.62,0.069323581,0.405938284,7.42,0.004016186,0.012053013,0.00406003,0.02,0.004858494,64.7,0.487314878,0.082258291,,
255,815.62,0.100027658,0.407300775,9.19,0.005192937,0.01188302,0.003694534,0.04,0.004836082,56.2,0.519211453,0.113751211,,
256,815.62,0.08107392,0.383398803,7.72,0.003358852,0.011566162,0.003799677,0.03,0.004842043,50,0.476038885,0.093074492,,
257,815.62,0.099893814,0.462467312,8.54,0.004062018,0.011383295,0.003657341,0.02,0.00483942,75,0.573744421,0.112452593,,
258,815.62,0.07319546,0.50336734,7.97,0.003201431,0.01172328,0.003945827,0.02,0.00483942,44.4,0.58828608,0.085182138,,
259,815.62,0.076050934,0.331012838,7.21,0.004350794,0.011230946,0.003705978,0.02,0.004832745,50,0.418294718,0.088940451,,
260,815.62,0.073653245,0.339472553,7.18,0.003601525,0.011648417,0.003723145,0.05,0.00483346,56.2,0.424774215,0.085811375,,
261,815.62,0.079460076,0.460696732,7.92,0.004701551,0.01147294,0.003623962,0.02,0.004831553,75,0.551629748,0.092617142,,
262,815.62,0.094821032,0.497983739,6.5,0.003387274,0.011459827,0.003638506,0.02,0.004848957,62.5,0.604264598,0.106695769,,
263,815.62,0.093893698,0.354755245,9.02,0.004930224,0.01112771,0.003741741,0.02,0.00482893,75,0.459776653,0.107394593,,
264,815.62,0.075041401,0.368918548,7.39,0.002996325,0.012924194,0.003972292,0.05,0.004838467,70.6,0.456884143,0.086848485,,
265,815.62,0.083571367,0.534812203,7.87,0.003159464,0.011528254,0.003806829,0.02,0.004823685,50,0.629911824,0.095361345,,
266,815.62,0.079304547,0.504220019,5.88,0.003794512,0.011805534,0.003763676,0.02,0.004828215,56.2,0.5953301,0.09169095,,
267,815.62,0.093351377,0.40009454,7.27,0.003967265,0.010830879,0.003644705,0.02,0.004826307,50,0.504276796,0.105789654,,
268,815.62,0.101446727,0.497731424,8.38,0.005373237,0.011627197,0.003690481,0.02,0.004831791,58.8,0.610805348,0.115342236,,
269,815.62,0.071029422,0.443605601,8.02,0.004561491,0.012142181,0.003880978,0.05,0.004887342,66.7,0.526777204,0.084359233,,
270,815.62,0.071403294,0.345006099,7.62,0.003658007,0.012318373,0.003963709,0.02,0.004837036,68.8,0.428727766,0.083862046,,
271,815.62,0.089256491,0.451778859,7.37,0.003832109,0.011055708,0.003702641,0.02,0.004835129,55.6,0.552091058,0.10162637,,
272,815.62,0.074968275,0.374258829,9.08,0.004399632,0.011607409,0.003758192,0.02,0.004832029,62.5,0.460834513,0.087958128,,
273,815.62,0.084408313,0.446080833,8.27,0.003734807,0.011023283,0.003645658,0.05,0.004835129,50,0.541512429,0.096623907,,
274,815.62,0.071923321,0.348997189,8.57,0.003695833,0.012635469,0.004844666,0.02,0.004825592,62.5,0.433555979,0.085289412,,
275,815.62,0.081860397,0.506657123,8.65,0.00507604,0.013050318,0.004298925,0.02,0.004841566,75,0.601567838,0.096076928,,
276,815.62,0.086154711,0.536169363,7.51,0.003785707,0.012542248,0.003774643,0.02,0.00483942,56.2,0.634866322,0.098554481,,
277,815.62,0.081315337,0.453386918,7.97,0.003882192,0.011800051,0.003807068,0.02,0.004843712,50,0.546502306,0.093848309,,
278,815.62,0.084807574,0.44158181,8.32,0.004118446,0.011668921,0.003655434,0.05,0.004849911,62.5,0.538058305,0.097431365,,
279,815.62,0.069864463,0.367118209,7.57,0.004059862,0.010998011,0.003625631,0.02,0.004839659,100,0.447980683,0.082389615,,
280,815.62,0.099453058,0.359153634,7.11,0.004742178,0.011605978,0.003687859,0.02,0.004838943,94.4,0.47021267,0.112722038,,
281,815.62,0.071040955,0.501444986,7.32,0.00397151,0.011676073,0.003796816,0.02,0.004836082,50,0.584162014,0.083645363,,
282,815.62,0.075593481,0.499831788,6.79,0.003288327,0.0122087,0.003996372,0.04,0.004817963,76.5,0.587633969,0.087696143,,
283,815.62,0.07685385,0.337053638,6.65,0.002837784,0.012015343,0.003628731,0.03,0.004839659,50,0.425922831,0.088160024,,
284,815.62,0.095851595,0.497872508,6.94,0.004248848,0.012876034,0.005553484,0.02,0.004861593,50,0.606600137,0.11051552,,
285,815.62,0.082434693,0.391271146,7.18,0.002959932,0.011783361,0.003647566,0.02,0.00483036,56.2,0.4854892,0.093872551,,
286,815.62,0.074809897,0.43748188,8.86,0.003548946,0.011416912,0.003664017,0.02,0.004831314,62.5,0.523708689,0.086854174,,
287,815.62,0.071491956,0.432678991,7.8,0.00454625,0.011419296,0.003608704,0.05,0.004843712,50,0.515590243,0.084490622,,
288,815.62,0.083760852,0.404608033,7.55,0.003977192,0.011155605,0.003679991,0.02,0.004837751,50,0.49952449,0.096255786,,
289,815.62,0.083506568,0.405305098,8.33,0.005252235,0.011866331,0.003783464,0.02,0.004844666,82.4,0.500677997,0.097386933,,
290,815.62,0.091047693,0.337752275,7.36,0.003770766,0.011368513,0.003829002,0.02,0.004845381,56.2,0.440168481,0.103492842,,
291,815.62,0.078151934,0.337897915,8.23,0.005179186,0.011833906,0.003715515,0.02,0.004838705,62.5,0.427883755,0.09188534,,
292,815.62,0.073825744,0.490076939,7.61,0.003273337,0.012560606,0.003778219,0.05,0.004840851,77.8,0.576463289,0.085718151,,
293,815.62,0.086060334,0.329700814,8.23,0.004172574,0.011618137,0.00387001,0.02,0.004835606,50,0.427379285,0.098938524,,
294,815.62,0.068469512,0.418321134,7.73,0.003101837,0.013527155,0.004133701,0.02,0.004825115,50,0.500317801,0.080530165,,
295,815.62,0.069200575,0.410912732,6.36,0.004001529,0.012172937,0.003954172,0.02,0.004829168,62.5,0.492286244,0.081985444,,
296,815.62,0.091633357,0.36771494,7.42,0.003151746,0.01127696,0.003888369,0.02,0.004847765,56.2,0.470625257,0.103521237,,
297,815.62,0.079123695,0.34143885,6.33,0.003613747,0.012314081,0.003860235,0.05,0.004838705,82.4,0.432876626,0.091436382,,
298,815.62,0.073724532,0.349394628,6.42,0.004026451,0.01134491,0.003855944,0.02,0.004837513,50,0.43446407,0.08644444,,
299,815.62,0.068793519,0.4268287,7.16,0.003126835,0.011620522,0.003712416,0.02,0.004825354,87.5,0.507242741,0.080458124,,
300,815.62,0.091457803,0.415866113,7.46,0.003459177,0.011730194,0.003758192,0.02,0.004873276,75,0.51905411,0.103548448,,
301,815.62,0.075637216,0.393924455,7.86,0.004582066,0.012406826,0.003889322,0.02,0.004836082,50,0.481968497,0.088944686,,
302,815.62,0.072267817,0.469598985,7.97,0.004177188,0.01145649,0.00372529,0.05,0.004846811,58.8,0.553323292,0.085017106,,
303,815.62,0.077605935,0.326841047,8.3,0.003536809,0.012177467,0.004005194,0.02,0.00491643,50,0.416624449,0.090064368,,
304,815.62,0.072367767,0.483115258,7.06,0.002992244,0.010733366,0.003559351,0.02,0.004839897,56.2,0.566216391,0.083759259,,
305,815.62,0.101619233,0.380565343,6.92,0.003014323,0.011521816,0.003577471,0.02,0.004843235,50,0.493706392,0.113054262,,
306,815.62,0.088829436,0.333898268,8.96,0.004000048,0.01608634,0.005263329,0.04,0.004843712,93.8,0.438814044,0.102936525,,
307,815.62,0.073953499,0.450736547,7.82,0.003167719,0.011629343,0.00365591,0.03,0.004829407,62.5,0.536319389,0.085606535,,
308,815.62,0.088974338,0.337688506,8.65,0.004812265,0.0119133,0.003771782,0.02,0.004840612,96.9,0.438576144,0.102398997,,
309,815.62,0.091209302,0.358607514,6.93,0.003230393,0.010918617,0.003597021,0.02,0.004832983,95.8,0.460735433,0.102869699,,
310,815.62,0.084096418,0.487459271,8.7,0.004879957,0.011410475,0.0035851,0.02,0.004844189,100,0.582966164,0.097405664,,
311,815.62,0.079095118,0.392312015,7.36,0.003933709,0.011830091,0.003767729,0.04,0.004831076,82.4,0.483237224,0.091627632,,
312,815.62,0.079697853,0.515439933,7.72,0.004022346,0.012280226,0.003698111,0.03,0.004828215,75,0.607418012,0.092246525,,
313,815.62,0.093199815,0.445701143,7.5,0.003767545,0.013192177,0.004887104,0.02,0.004844189,100,0.552093135,0.106698653,,
314,815.62,0.084346812,0.338270888,6.7,0.003641163,0.011705399,0.003781319,0.02,0.004857063,62.5,0.434323099,0.096626357,,
315,815.62,0.096570743,0.467298409,8.6,0.005108332,0.012226343,0.004238844,0.02,0.004837513,91.7,0.576095495,0.110755432,,
316,815.62,0.083532519,0.35277188,7.45,0.003136109,0.012831926,0.003814936,0.04,0.004847765,62.5,0.449136325,0.095331329,,
317,815.62,0.090011443,0.541358453,7.08,0.002929765,0.011845589,0.003774405,0.03,0.016572952,68.8,0.643215485,0.113288565,,
318,815.62,0.068432988,0.391390236,7.62,0.004217669,0.011683226,0.003816128,0.02,0.004861832,50,0.47150645,0.081328617,,
319,815.62,0.083407914,0.39465278,7.52,0.004892497,0.010915279,0.003442287,0.02,0.004887819,62.5,0.488975973,0.096630517,,
320,815.62,0.074071878,0.516063603,7.45,0.003305045,0.011600733,0.003752232,0.02,0.004855633,56.2,0.601736214,0.085984788,,
321,815.62,0.068609204,0.463282895,6.69,0.003528049,0.011090279,0.003740549,0.05,0.004835129,50,0.542982378,0.080712931,,
322,815.62,0.095394057,0.517235539,7.57,0.004364008,0.011703968,0.00374651,0.02,0.004836082,70.6,0.624333564,0.108340657,,
323,815.62,0.091348155,0.483040925,8.65,0.003527388,0.010953665,0.003531456,0.02,0.004834175,100,0.585342745,0.103241174,,
324,815.62,0.087898297,0.374395725,8.33,0.005326336,0.011505365,0.003651857,0.02,0.004853725,50,0.473799387,0.101730215,,
325,815.62,0.078164442,0.332868262,5.62,0.002867223,0.011560678,0.003715038,0.05,0.004835844,56.2,0.422593382,0.089582547,,
326,815.62,0.084931517,0.369674903,8.18,0.003638675,0.011419058,0.003632545,0.02,0.004917145,50,0.466025478,0.097119882,,
327,815.62,0.078150373,0.542355148,6.7,0.003672418,0.011072159,0.003715992,0.02,0.004850388,50,0.63157768,0.090389171,,
328,815.62,0.096637916,0.502143108,6.13,0.003962439,0.0122931,0.004291296,0.02,0.004868984,56.2,0.611074124,0.109760635,,
329,815.62,0.073702377,0.361787786,7.64,0.00309509,0.010963917,0.003684759,0.04,0.00487709,50,0.44645408,0.085359316,,
330,815.62,0.086052549,0.329742787,7.92,0.003493323,0.011795521,0.003721952,0.03,0.00485754,68.8,0.427590857,0.098125364,,
331,815.62,0.075227147,0.332387413,6.19,0.002689719,0.011883736,0.00384593,0.02,0.005154133,66.7,0.419498296,0.086916929,,
332,815.62,0.088676394,0.515648283,6.28,0.003513976,0.011372328,0.003795147,0.02,0.004847527,56.2,0.615697005,0.100833044,,
333,815.62,0.076924353,0.477459964,7.61,0.003900905,0.012169123,0.004060268,0.02,0.005151272,62.5,0.56655344,0.090036798,,
334,815.62,0.095675454,0.418542517,7.81,0.004137037,0.01381135,0.004508734,0.02,0.005334616,56.2,0.528029321,0.109655841,,
335,815.62,0.093745448,0.418559034,7.92,0.004347167,0.011520863,0.003914595,0.04,0.005072355,83.3,0.523825345,0.107079565,,
336,815.62,0.084820543,0.463796215,7.23,0.00290593,0.012719393,0.003984928,0.02,0.005178452,69.2,0.561336151,0.096889853,,
337,815.62,0.069242103,0.394677445,7.61,0.003056302,0.011801004,0.003968477,0.02,0.005016804,45.5,0.475720552,0.081283686,,
338,815.62,0.07420969,0.351694384,7.61,0.00390013,0.011836529,0.003751516,0.02,0.00507617,62.5,0.437740603,0.086937506,,
339,815.62,0.072109628,0.389885452,7.66,0.004221942,0.011239052,0.003718138,0.02,0.005114317,66.7,0.473234132,0.085164025,,
340,815.62,0.07343591,0.450017728,7.31,0.003678511,0.01183486,0.003673077,0.04,0.0049119,62.5,0.535288498,0.085699398,,
341,815.62,0.078293918,0.39657656,7.22,0.002953226,0.011449575,0.0037148,0.03,0.004992723,62.5,0.486320053,0.089954667,,
342,815.62,0.083594403,0.361192233,8.15,0.005289553,0.013203859,0.003878593,0.02,0.005689144,56.2,0.457990495,0.098451693,,
343,815.62,0.076935853,0.537583783,8.91,0.005618258,0.011509418,0.003866673,0.02,0.005023241,50,0.626029054,0.091444025,,
344,815.62,0.071419297,0.51166716,7.86,0.004664478,0.011815548,0.003713846,0.02,0.004883051,60,0.594902005,0.084680672,,
345,815.62,0.083113328,0.460097781,8.17,0.004381326,0.016031981,0.005445957,0.02,0.004856586,55.6,0.55924309,0.097797197,,
346,815.62,0.076180289,0.435915552,6.79,0.003244335,0.011870623,0.003754854,0.04,0.004865408,66.7,0.523966464,0.088044886,,
347,815.62,0.082331404,0.368224976,8.49,0.004835521,0.011033773,0.003774643,0.03,0.004842758,60,0.461590153,0.095784326,,
348,815.62,0.086359043,0.355733664,7.76,0.004826464,0.015833378,0.005305529,0.02,0.004861593,62.5,0.457926085,0.101352629,,
349,815.62,0.069873784,0.502024135,7.62,0.003535237,0.012738466,0.004404068,0.02,0.004839897,68.8,0.584636385,0.082652986,,
350,815.62,0.082121962,0.345159247,7.32,0.003009253,0.012649775,0.003992796,0.02,0.004838467,70.6,0.439930984,0.093962478,,
351,815.62,0.090536916,0.328483826,8.85,0.005544397,0.011641264,0.004076719,0.02,0.004850388,50,0.430662006,0.10500842,,
352,815.62,0.073222246,0.434183641,7.72,0.003675547,0.013365507,0.003805876,0.04,0.004838228,66.7,0.520771394,0.085541897,,
353,815.62,0.06872988,0.33205851,21.04,0.008533745,0.011089563,0.003628969,0.03,0.00484252,56.2,0.411877953,0.085735114,,
354,815.62,0.070666659,0.416355757,6.85,0.003655749,0.012194395,0.003927708,0.02,0.004851103,53.3,0.499216811,0.083101219,,
355,815.62,0.08567428,0.539809476,7.39,0.003222776,0.011605263,0.003799438,0.02,0.004843235,44.4,0.637089019,0.097539729,,
356,815.62,0.072809378,0.403467774,7.5,0.003991522,0.011760473,0.003811121,0.02,0.004835844,62.5,0.488037625,0.085447865,,
357,815.62,0.08655364,0.367028779,7.91,0.004604244,0.011106253,0.003791809,0.04,0.004831553,77.8,0.464688672,0.099781246,,
358,815.62,0.075996009,0.326741158,7.7,0.003391494,0.011958122,0.003876925,0.03,0.004872084,66.7,0.414695289,0.088136512,,
359,815.62,0.098971056,0.490382122,8.12,0.004757883,0.016134977,0.005168915,0.02,0.004844904,44.4,0.605488155,0.113742758,,
360,815.62,0.075273124,0.332468089,8.01,0.003349984,0.014883518,0.004932404,0.02,0.004848242,75,0.422624731,0.088403754,,
361,815.62,0.08029592,0.397760231,8.12,0.004908422,0.015473366,0.004917622,0.02,0.004853249,62.5,0.493529517,0.094975213,,
362,815.62,0.090431621,0.337907061,8.23,0.004084725,0.014895439,0.005014896,0.02,0.00484252,66.7,0.443234121,0.104373762,,
363,815.62,0.07227514,0.47564852,8.44,0.003571371,0.011533022,0.003668547,0.02,0.004841805,57.1,0.559456682,0.084356863,,
364,815.62,0.079094254,0.345458056,6.98,0.002949977,0.01288271,0.004159212,0.02,0.004845381,40,0.43743502,0.091048824,,
